location,image,gt_count,pred_count,true_positive_count,false_positive_count,false_negative_count,max_false_positive_confidence,background_false_alarm
Heinola,Heinola\heinola_DJI_0030_frame204.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame205.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame206.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame207.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame208.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame209.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame210.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame211.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame212.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame213.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame214.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame215.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame216.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame217.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame218.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame219.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame220.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame221.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame222.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame223.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame224.jpg,1,1,0,1,1,0.767830,False
Heinola,Heinola\heinola_DJI_0030_frame225.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame226.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame227.jpg,1,1,0,1,1,0.811316,False
Heinola,Heinola\heinola_DJI_0030_frame228.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame229.jpg,1,1,0,1,1,0.779159,False
Heinola,Heinola\heinola_DJI_0030_frame230.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame231.jpg,1,1,0,1,1,0.787005,False
Heinola,Heinola\heinola_DJI_0030_frame232.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame233.jpg,1,1,0,1,1,0.801130,False
Heinola,Heinola\heinola_DJI_0030_frame234.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame235.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame236.jpg,1,1,0,1,1,0.779074,False
Heinola,Heinola\heinola_DJI_0030_frame237.jpg,1,1,0,1,1,0.771750,False
Heinola,Heinola\heinola_DJI_0030_frame238.jpg,1,1,0,1,1,0.768866,False
Heinola,Heinola\heinola_DJI_0030_frame239.jpg,1,1,0,1,1,0.791900,False
Heinola,Heinola\heinola_DJI_0030_frame240.jpg,1,1,0,1,1,0.774510,False
Heinola,Heinola\heinola_DJI_0030_frame241.jpg,1,1,0,1,1,0.760821,False
Heinola,Heinola\heinola_DJI_0030_frame242.jpg,1,1,0,1,1,0.732009,False
Heinola,Heinola\heinola_DJI_0030_frame243.jpg,1,1,0,1,1,0.715321,False
Heinola,Heinola\heinola_DJI_0030_frame244.jpg,1,1,0,1,1,0.747398,False
Heinola,Heinola\heinola_DJI_0030_frame245.jpg,1,1,0,1,1,0.638271,False
Heinola,Heinola\heinola_DJI_0030_frame246.jpg,1,1,0,1,1,0.682590,False
Heinola,Heinola\heinola_DJI_0030_frame247.jpg,1,1,0,1,1,0.741362,False
Heinola,Heinola\heinola_DJI_0030_frame248.jpg,1,1,0,1,1,0.482859,False
Heinola,Heinola\heinola_DJI_0030_frame249.jpg,1,1,0,1,1,0.657998,False
Heinola,Heinola\heinola_DJI_0030_frame250.jpg,1,1,0,1,1,0.300447,False
Heinola,Heinola\heinola_DJI_0030_frame251.jpg,1,1,0,1,1,0.640859,False
Heinola,Heinola\heinola_DJI_0030_frame26.jpg,1,1,0,1,1,0.667427,False
Heinola,Heinola\heinola_DJI_0030_frame27.jpg,1,1,0,1,1,0.695103,False
Heinola,Heinola\heinola_DJI_0030_frame28.jpg,1,1,0,1,1,0.689377,False
Heinola,Heinola\heinola_DJI_0030_frame29.jpg,1,1,0,1,1,0.703370,False
Heinola,Heinola\heinola_DJI_0030_frame30.jpg,1,1,0,1,1,0.710384,False
Heinola,Heinola\heinola_DJI_0030_frame31.jpg,1,1,0,1,1,0.678505,False
Heinola,Heinola\heinola_DJI_0030_frame32.jpg,1,1,0,1,1,0.657683,False
Heinola,Heinola\heinola_DJI_0030_frame329.jpg,1,1,0,1,1,0.527933,False
Heinola,Heinola\heinola_DJI_0030_frame33.jpg,1,1,0,1,1,0.663002,False
Heinola,Heinola\heinola_DJI_0030_frame330.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame331.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame332.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame333.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame334.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame335.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame34.jpg,1,1,0,1,1,0.722866,False
Heinola,Heinola\heinola_DJI_0030_frame35.jpg,1,1,0,1,1,0.715890,False
Heinola,Heinola\heinola_DJI_0030_frame36.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame37.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame38.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame39.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame40.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame41.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame42.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame43.jpg,1,1,0,1,1,0.724555,False
Heinola,Heinola\heinola_DJI_0030_frame44.jpg,1,1,0,1,1,0.725351,False
Heinola,Heinola\heinola_DJI_0030_frame45.jpg,1,1,0,1,1,0.725911,False
Heinola,Heinola\heinola_DJI_0030_frame46.jpg,1,1,0,1,1,0.748877,False
Heinola,Heinola\heinola_DJI_0030_frame47.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame48.jpg,1,1,0,1,1,0.774883,False
Heinola,Heinola\heinola_DJI_0030_frame49.jpg,1,1,0,1,1,0.747745,False
Heinola,Heinola\heinola_DJI_0030_frame50.jpg,1,1,0,1,1,0.728736,False
Heinola,Heinola\heinola_DJI_0030_frame51.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame52.jpg,1,1,0,1,1,0.761581,False
Heinola,Heinola\heinola_DJI_0030_frame53.jpg,1,1,0,1,1,0.766674,False
Heinola,Heinola\heinola_DJI_0030_frame54.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame55.jpg,1,1,0,1,1,0.746231,False
Heinola,Heinola\heinola_DJI_0030_frame56.jpg,1,1,0,1,1,0.709674,False
Heinola,Heinola\heinola_DJI_0030_frame57.jpg,1,1,0,1,1,0.688428,False
Heinola,Heinola\heinola_DJI_0030_frame58.jpg,1,1,0,1,1,0.707261,False
Heinola,Heinola\heinola_DJI_0030_frame59.jpg,1,1,0,1,1,0.699377,False
Heinola,Heinola\heinola_DJI_0030_frame60.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame61.jpg,1,1,0,1,1,0.728154,False
Heinola,Heinola\heinola_DJI_0030_frame62.jpg,1,1,0,1,1,0.730661,False
Heinola,Heinola\heinola_DJI_0030_frame63.jpg,1,1,0,1,1,0.746251,False
Heinola,Heinola\heinola_DJI_0030_frame64.jpg,1,1,0,1,1,0.682270,False
Heinola,Heinola\heinola_DJI_0030_frame65.jpg,1,1,0,1,1,0.712164,False
Heinola,Heinola\heinola_DJI_0030_frame66.jpg,1,1,0,1,1,0.738534,False
Heinola,Heinola\heinola_DJI_0030_frame67.jpg,1,1,0,1,1,0.732372,False
Heinola,Heinola\heinola_DJI_0030_frame68.jpg,1,1,0,1,1,0.814918,False
Heinola,Heinola\heinola_DJI_0030_frame69.jpg,1,1,0,1,1,0.844446,False
Heinola,Heinola\heinola_DJI_0030_frame70.jpg,1,1,0,1,1,0.857044,False
Heinola,Heinola\heinola_DJI_0030_frame71.jpg,1,1,0,1,1,0.876168,False
Heinola,Heinola\heinola_DJI_0030_frame72.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame73.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame74.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame75.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame76.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame77.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame78.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame79.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame80.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame81.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame82.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame83.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame84.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame85.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame86.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame87.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame88.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame89.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame90.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame91.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame92.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame93.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame94.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame95.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame96.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame97.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame98.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0030_frame99.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame0.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame1.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame10.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame105.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame106.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame107.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame108.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame109.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame11.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame110.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame111.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame112.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame113.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame114.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame115.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame116.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame117.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame118.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame119.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame12.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame120.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame121.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame122.jpg,1,2,1,1,0,0.425368,False
Heinola,Heinola\heinola_DJI_0033_frame123.jpg,1,2,1,1,0,0.668370,False
Heinola,Heinola\heinola_DJI_0033_frame124.jpg,1,2,1,1,0,0.272804,False
Heinola,Heinola\heinola_DJI_0033_frame125.jpg,1,2,1,1,0,0.475282,False
Heinola,Heinola\heinola_DJI_0033_frame126.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame127.jpg,1,1,0,1,1,0.713512,False
Heinola,Heinola\heinola_DJI_0033_frame128.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame129.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame13.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame130.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame131.jpg,1,2,1,1,0,0.736031,False
Heinola,Heinola\heinola_DJI_0033_frame132.jpg,1,2,1,1,0,0.712680,False
Heinola,Heinola\heinola_DJI_0033_frame133.jpg,1,2,1,1,0,0.697279,False
Heinola,Heinola\heinola_DJI_0033_frame134.jpg,1,2,1,1,0,0.633686,False
Heinola,Heinola\heinola_DJI_0033_frame135.jpg,1,2,1,1,0,0.271902,False
Heinola,Heinola\heinola_DJI_0033_frame136.jpg,1,2,1,1,0,0.721148,False
Heinola,Heinola\heinola_DJI_0033_frame137.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame138.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame139.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame14.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame140.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame141.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame142.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame143.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame144.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame145.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame146.jpg,1,1,0,1,1,0.625740,False
Heinola,Heinola\heinola_DJI_0033_frame147.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame148.jpg,1,1,0,1,1,0.767658,False
Heinola,Heinola\heinola_DJI_0033_frame149.jpg,1,1,0,1,1,0.807945,False
Heinola,Heinola\heinola_DJI_0033_frame15.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame150.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame151.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame152.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame153.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame154.jpg,1,2,1,1,0,0.304550,False
Heinola,Heinola\heinola_DJI_0033_frame155.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame156.jpg,1,2,1,1,0,0.308132,False
Heinola,Heinola\heinola_DJI_0033_frame157.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame158.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame159.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame16.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame160.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame161.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame162.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame163.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame164.jpg,1,1,0,1,1,0.562198,False
Heinola,Heinola\heinola_DJI_0033_frame165.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame166.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame167.jpg,1,1,0,1,1,0.625793,False
Heinola,Heinola\heinola_DJI_0033_frame168.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame169.jpg,1,2,1,1,0,0.271659,False
Heinola,Heinola\heinola_DJI_0033_frame17.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame170.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame171.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame172.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame173.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame174.jpg,1,1,0,1,1,0.783926,False
Heinola,Heinola\heinola_DJI_0033_frame175.jpg,1,1,0,1,1,0.795382,False
Heinola,Heinola\heinola_DJI_0033_frame176.jpg,1,1,0,1,1,0.815373,False
Heinola,Heinola\heinola_DJI_0033_frame177.jpg,1,1,0,1,1,0.832924,False
Heinola,Heinola\heinola_DJI_0033_frame178.jpg,1,1,0,1,1,0.840864,False
Heinola,Heinola\heinola_DJI_0033_frame179.jpg,1,1,0,1,1,0.851854,False
Heinola,Heinola\heinola_DJI_0033_frame18.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame180.jpg,1,1,0,1,1,0.835582,False
Heinola,Heinola\heinola_DJI_0033_frame181.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame182.jpg,1,1,0,1,1,0.682196,False
Heinola,Heinola\heinola_DJI_0033_frame183.jpg,1,1,0,1,1,0.693163,False
Heinola,Heinola\heinola_DJI_0033_frame184.jpg,1,1,0,1,1,0.666045,False
Heinola,Heinola\heinola_DJI_0033_frame185.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame186.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame187.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame188.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame189.jpg,1,1,0,1,1,0.641637,False
Heinola,Heinola\heinola_DJI_0033_frame19.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame190.jpg,1,1,0,1,1,0.632423,False
Heinola,Heinola\heinola_DJI_0033_frame191.jpg,1,1,0,1,1,0.632310,False
Heinola,Heinola\heinola_DJI_0033_frame192.jpg,1,1,0,1,1,0.624568,False
Heinola,Heinola\heinola_DJI_0033_frame193.jpg,1,1,0,1,1,0.606124,False
Heinola,Heinola\heinola_DJI_0033_frame194.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame195.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame196.jpg,1,1,0,1,1,0.289717,False
Heinola,Heinola\heinola_DJI_0033_frame197.jpg,1,1,0,1,1,0.330967,False
Heinola,Heinola\heinola_DJI_0033_frame198.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame199.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame2.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame20.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame200.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame201.jpg,1,1,0,1,1,0.508679,False
Heinola,Heinola\heinola_DJI_0033_frame202.jpg,1,1,0,1,1,0.349012,False
Heinola,Heinola\heinola_DJI_0033_frame203.jpg,1,1,0,1,1,0.391163,False
Heinola,Heinola\heinola_DJI_0033_frame204.jpg,1,1,0,1,1,0.305913,False
Heinola,Heinola\heinola_DJI_0033_frame205.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame206.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame207.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame208.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame209.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame21.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame210.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame211.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame212.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame213.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame214.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame215.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame216.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame217.jpg,1,1,0,1,1,0.484812,False
Heinola,Heinola\heinola_DJI_0033_frame218.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame219.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame22.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame220.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame221.jpg,1,1,0,1,1,0.518040,False
Heinola,Heinola\heinola_DJI_0033_frame222.jpg,1,2,0,2,1,0.395638,False
Heinola,Heinola\heinola_DJI_0033_frame223.jpg,1,2,1,1,0,0.269874,False
Heinola,Heinola\heinola_DJI_0033_frame224.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame225.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame226.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame227.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame228.jpg,6,0,0,0,6,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame229.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame23.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame230.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame231.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame232.jpg,1,1,0,1,1,0.328602,False
Heinola,Heinola\heinola_DJI_0033_frame233.jpg,1,1,0,1,1,0.485639,False
Heinola,Heinola\heinola_DJI_0033_frame234.jpg,1,1,0,1,1,0.582066,False
Heinola,Heinola\heinola_DJI_0033_frame235.jpg,1,1,0,1,1,0.613523,False
Heinola,Heinola\heinola_DJI_0033_frame236.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame237.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame238.jpg,1,0,0,0,1,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame239.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame24.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame240.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame241.jpg,1,1,0,1,1,0.587010,False
Heinola,Heinola\heinola_DJI_0033_frame242.jpg,1,1,0,1,1,0.625222,False
Heinola,Heinola\heinola_DJI_0033_frame243.jpg,1,1,0,1,1,0.556207,False
Heinola,Heinola\heinola_DJI_0033_frame244.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame245.jpg,1,1,0,1,1,0.574374,False
Heinola,Heinola\heinola_DJI_0033_frame246.jpg,1,1,0,1,1,0.710910,False
Heinola,Heinola\heinola_DJI_0033_frame247.jpg,1,1,0,1,1,0.671709,False
Heinola,Heinola\heinola_DJI_0033_frame248.jpg,1,1,0,1,1,0.668562,False
Heinola,Heinola\heinola_DJI_0033_frame249.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame25.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame26.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame27.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame28.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame29.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame3.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame30.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame31.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame32.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame33.jpg,1,1,1,0,0,0.000000,False
Heinola,Heinola\heinola_DJI_0033_frame34.jpg,1,1,1,0,0,0.000000,False
